campaign_name,campaign_id,impressions,clicks,spend,date_start,date_stop,age,gender,spend_eur
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,2,0,0.039977,2023-07-27,2025-03-18,35-44,unknown,0.038377919999999996
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,132,2,1.818941,2023-07-27,2025-03-18,45-54,female,1.7461833599999999
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,224,10,2.498546,2023-07-27,2025-03-18,45-54,male,2.39860416
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,2,0,0,2023-07-27,2025-03-18,45-54,unknown,0.0
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,244,6,3.537941,2023-07-27,2025-03-18,55-64,female,3.39642336
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,404,14,4.507376,2023-07-27,2025-03-18,55-64,male,4.32708096
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,1,0,0,2023-07-27,2025-03-18,55-64,unknown,0.0
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,431,14,5.68669,2023-07-27,2025-03-18,65+,female,5.4592224
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,562,30,6.126434,2023-07-27,2025-03-18,65+,male,5.881376639999999
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,3,0,0.009994,2023-07-27,2025-03-18,65+,unknown,0.009594239999999999
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,3,0,0.019992,2023-07-27,2025-03-18,18-24,female,0.01919232
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,1,0,0.019992,2023-07-27,2025-03-18,18-24,male,0.01919232
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,6,1,0.049981,2023-07-27,2025-03-18,25-34,female,0.04798176
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,11,0,0.119953,2023-07-27,2025-03-18,25-34,male,0.11515488
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,4,0,0.039984,2023-07-27,2025-03-18,35-44,female,0.03838464
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,14,0,0.119953,2023-07-27,2025-03-18,35-44,male,0.11515488
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,22,4,0.199922,2023-07-27,2025-03-18,45-54,female,0.19192511999999998
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,67,0,0.829677,2023-07-27,2025-03-18,45-54,male,0.79648992
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,146,7,1.639362,2023-07-27,2025-03-18,55-64,female,1.57378752
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,487,22,6.907313,2023-07-27,2025-03-18,55-64,male,6.63102048
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,2,0,0.019992,2023-07-27,2025-03-18,55-64,unknown,0.01919232
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,403,35,6.797356,2023-07-27,2025-03-18,65+,female,6.52546176
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,1859,146,34.586547,2023-07-27,2025-03-18,65+,male,33.203085120000004
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,5,0,0.069973,2023-07-27,2025-03-18,65+,unknown,0.06717408
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,2,0,0,2023-07-27,2025-03-18,18-24,female,0.0
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,23,1,0.17,2023-07-27,2025-03-18,18-24,male,0.1632
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,6,0,0.04,2023-07-27,2025-03-18,25-34,female,0.0384
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,60,0,0.38,2023-07-27,2025-03-18,25-34,male,0.3648
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,2,0,0.23,2023-07-27,2025-03-18,25-34,unknown,0.2208
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,20,0,0.12,2023-07-27,2025-03-18,35-44,female,0.1152
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,146,4,1.48,2023-07-27,2025-03-18,35-44,male,1.4207999999999998
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,3,0,0.03,2023-07-27,2025-03-18,35-44,unknown,0.0288
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,79,0,0.81,2023-07-27,2025-03-18,45-54,female,0.7776000000000001
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,498,8,5.82,2023-07-27,2025-03-18,45-54,male,5.5872
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,7,0,0.04,2023-07-27,2025-03-18,45-54,unknown,0.0384
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,238,5,3.28,2023-07-27,2025-03-18,55-64,female,3.1487999999999996
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,1048,18,12.97,2023-07-27,2025-03-18,55-64,male,12.4512
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,2,0,0.01,2023-07-27,2025-03-18,55-64,unknown,0.0096
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,510,8,5.63,2023-07-27,2025-03-18,65+,female,5.4048
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,1268,39,20.25,2023-07-27,2025-03-18,65+,male,19.439999999999998
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,11,0,0.23,2023-07-27,2025-03-18,65+,unknown,0.2208
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,131,0,0.5,2023-07-27,2025-03-18,18-24,female,0.48
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,248,1,1.37,2023-07-27,2025-03-18,18-24,male,1.3152000000000001
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,7,0,0.03,2023-07-27,2025-03-18,18-24,unknown,0.0288
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,126,2,0.8,2023-07-27,2025-03-18,25-34,female,0.768
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,306,3,2.05,2023-07-27,2025-03-18,25-34,male,1.9679999999999997
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,7,0,0.03,2023-07-27,2025-03-18,25-34,unknown,0.0288
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,100,1,0.67,2023-07-27,2025-03-18,35-44,female,0.6432
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,140,1,1.17,2023-07-27,2025-03-18,35-44,male,1.1232
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,9,0,0.09,2023-07-27,2025-03-18,35-44,unknown,0.08639999999999999
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,203,2,1.75,2023-07-27,2025-03-18,45-54,female,1.68
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,96,2,1.1,2023-07-27,2025-03-18,45-54,male,1.056
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,4,0,0.02,2023-07-27,2025-03-18,45-54,unknown,0.0192
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,725,14,8.38,2023-07-27,2025-03-18,55-64,female,8.0448
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,182,5,1.43,2023-07-27,2025-03-18,55-64,male,1.3727999999999998
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,13,0,0.04,2023-07-27,2025-03-18,55-64,unknown,0.0384
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,2903,73,28.62,2023-07-27,2025-03-18,65+,female,27.4752
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,537,8,4.17,2023-07-27,2025-03-18,65+,male,4.0032
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,26,0,0.06,2023-07-27,2025-03-18,65+,unknown,0.0576
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,6,0,0.09,2023-07-27,2025-03-18,18-24,female,0.08639999999999999
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,14,0,0.14,2023-07-27,2025-03-18,25-34,female,0.13440000000000002
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,3,1,0.08,2023-07-27,2025-03-18,25-34,male,0.0768
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,17,1,0.15,2023-07-27,2025-03-18,35-44,female,0.144
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,7,0,0.07,2023-07-27,2025-03-18,35-44,male,0.06720000000000001
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,67,1,0.83,2023-07-27,2025-03-18,45-54,female,0.7968
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,14,0,0.12,2023-07-27,2025-03-18,45-54,male,0.1152
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,424,9,4.71,2023-07-27,2025-03-18,55-64,female,4.521599999999999
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,111,1,1.5,2023-07-27,2025-03-18,55-64,male,1.44
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,3292,118,36.42,2023-07-27,2025-03-18,65+,female,34.9632
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,684,26,8.97,2023-07-27,2025-03-18,65+,male,8.6112
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,9,0,0.06,2023-07-27,2025-03-18,65+,unknown,0.0576
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,11,3,0.1,2023-07-27,2025-03-18,18-24,female,0.096
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,31,0,0.49,2023-07-27,2025-03-18,25-34,female,0.4704
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,6,0,0.11,2023-07-27,2025-03-18,25-34,male,0.1056
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,47,3,0.41,2023-07-27,2025-03-18,35-44,female,0.39359999999999995
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,6,0,0.01,2023-07-27,2025-03-18,35-44,male,0.0096
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,204,1,3.7,2023-07-27,2025-03-18,45-54,female,3.552
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,25,0,0.45,2023-07-27,2025-03-18,45-54,male,0.432
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,3,0,0.04,2023-07-27,2025-03-18,45-54,unknown,0.0384
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,554,19,10.32,2023-07-27,2025-03-18,55-64,female,9.9072
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,43,4,0.39,2023-07-27,2025-03-18,55-64,male,0.3744
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,6,0,0.2,2023-07-27,2025-03-18,55-64,unknown,0.192
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,1093,69,23.02,2023-07-27,2025-03-18,65+,female,22.0992
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,40,0,0.36,2023-07-27,2025-03-18,65+,male,0.34559999999999996
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,1,0,0.01,2023-07-27,2025-03-18,65+,unknown,0.0096
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,5,0,0.08,2023-07-27,2025-03-18,18-24,female,0.0768
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,14,0,0.13,2023-07-27,2025-03-18,18-24,male,0.1248
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,12,0,0.04,2023-07-27,2025-03-18,25-34,female,0.0384
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,41,0,0.42,2023-07-27,2025-03-18,25-34,male,0.40319999999999995
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,12,0,0.18,2023-07-27,2025-03-18,35-44,female,0.17279999999999998
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,58,0,0.93,2023-07-27,2025-03-18,35-44,male,0.8928
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,38,0,0.51,2023-07-27,2025-03-18,45-54,female,0.4896
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,92,1,2.16,2023-07-27,2025-03-18,45-54,male,2.0736
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,121,3,4.08,2023-07-27,2025-03-18,55-64,female,3.9168
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,230,11,5.73,2023-07-27,2025-03-18,55-64,male,5.5008
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,530,21,12.16,2023-07-27,2025-03-18,65+,female,11.6736
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,470,11,13.26,2023-07-27,2025-03-18,65+,male,12.7296
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,3,0,0.03,2023-07-27,2025-03-18,65+,unknown,0.0288
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,6,0,0.019996,2023-07-27,2025-03-18,18-24,female,0.01919616
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,75,0,0.459907,2023-07-27,2025-03-18,18-24,male,0.44151071999999997
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,1,0,0,2023-07-27,2025-03-18,18-24,unknown,0.0
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,22,0,0.239952,2023-07-27,2025-03-18,25-34,female,0.23035392
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,203,2,2.099576,2023-07-27,2025-03-18,25-34,male,2.0155929599999998
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,45,1,0.469905,2023-07-27,2025-03-18,35-44,female,0.4511088
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,321,11,2.989397,2023-07-27,2025-03-18,35-44,male,2.8698211199999997
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,2,0,0.029994,2023-07-27,2025-03-18,35-44,unknown,0.02879424
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,87,7,1.559685,2023-07-27,2025-03-18,45-54,female,1.4972976
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,604,8,9.21814,2023-07-27,2025-03-18,45-54,male,8.849414399999999
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,1,0,0.009998,2023-07-27,2025-03-18,45-54,unknown,0.00959808
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,120,0,1.169764,2023-07-27,2025-03-18,55-64,female,1.12297344
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,861,18,12.727432,2023-07-27,2025-03-18,55-64,male,12.21833472
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,8,1,0.239952,2023-07-27,2025-03-18,55-64,unknown,0.23035392
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,299,6,1.929611,2023-07-27,2025-03-18,65+,female,1.8524265599999998
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,1279,23,16.336704,2023-07-27,2025-03-18,65+,male,15.68323584
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,8,0,0.069986,2023-07-27,2025-03-18,65+,unknown,0.06718656
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,64,0,0.75,2023-07-27,2025-03-18,18-24,female,0.72
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,6,2,0.07,2023-07-27,2025-03-18,18-24,male,0.06720000000000001
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,151,2,1.4,2023-07-27,2025-03-18,25-34,female,1.3439999999999999
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,5,0,0.06,2023-07-27,2025-03-18,25-34,male,0.0576
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,2,0,0.02,2023-07-27,2025-03-18,25-34,unknown,0.0192
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,364,5,3.64,2023-07-27,2025-03-18,35-44,female,3.4944
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,13,0,0.09,2023-07-27,2025-03-18,35-44,male,0.08639999999999999
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,820,10,10.61,2023-07-27,2025-03-18,45-54,female,10.185599999999999
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,21,1,0.19,2023-07-27,2025-03-18,45-54,male,0.1824
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,4,0,0.13,2023-07-27,2025-03-18,45-54,unknown,0.1248
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,993,19,15.62,2023-07-27,2025-03-18,55-64,female,14.995199999999999
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,29,1,0.63,2023-07-27,2025-03-18,55-64,male,0.6048
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,3,0,0.02,2023-07-27,2025-03-18,55-64,unknown,0.0192
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,762,43,16.77,2023-07-27,2025-03-18,65+,female,16.0992
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,58,1,0.71,2023-07-27,2025-03-18,65+,male,0.6816
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,19,2,0.15,2023-07-27,2025-03-18,18-24,female,0.144
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,1,0,0,2023-07-27,2025-03-18,18-24,unknown,0.0
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,52,2,0.85,2023-07-27,2025-03-18,25-34,female,0.816
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,18,0,0.05,2023-07-27,2025-03-18,25-34,male,0.048
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,97,0,1.68,2023-07-27,2025-03-18,35-44,female,1.6127999999999998
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,16,1,0.06,2023-07-27,2025-03-18,35-44,male,0.0576
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,192,3,3.92,2023-07-27,2025-03-18,45-54,female,3.7632
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,23,0,0.23,2023-07-27,2025-03-18,45-54,male,0.2208
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,5,0,0.07,2023-07-27,2025-03-18,45-54,unknown,0.06720000000000001
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,396,16,8.32,2023-07-27,2025-03-18,55-64,female,7.9872
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,58,1,0.74,2023-07-27,2025-03-18,55-64,male,0.7103999999999999
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,3,0,0.15,2023-07-27,2025-03-18,55-64,unknown,0.144
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,773,28,13.62,2023-07-27,2025-03-18,65+,female,13.075199999999999
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,83,0,0.89,2023-07-27,2025-03-18,65+,male,0.8543999999999999
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,3,0,0.01,2023-07-27,2025-03-18,65+,unknown,0.0096
3 JANUARY - Warm Winter Wool Sweater - 1.37 - SINGLE PRODUCT,120214617113250719,19,1,0.290286,2023-07-27,2025-03-18,18-24,female,0.27867455999999996
3 JANUARY - Warm Winter Wool Sweater - 1.37 - SINGLE PRODUCT,120214617113250719,56,2,0.440434,2023-07-27,2025-03-18,18-24,male,0.42281663999999997
3 JANUARY - Warm Winter Wool Sweater - 1.37 - SINGLE PRODUCT,120214617113250719,24,0,0.120118,2023-07-27,2025-03-18,25-34,female,0.11531328
3 JANUARY - Warm Winter Wool Sweater - 1.37 - SINGLE PRODUCT,120214617113250719,84,0,0.560552,2023-07-27,2025-03-18,25-34,male,0.53812992
3 JANUARY - Warm Winter Wool Sweater - 1.37 - SINGLE PRODUCT,120214617113250719,2,0,0.02002,2023-07-27,2025-03-18,25-34,unknown,0.0192192
3 JANUARY - Warm Winter Wool Sweater - 1.37 - SINGLE PRODUCT,120214617113250719,30,0,0.420414,2023-07-27,2025-03-18,35-44,female,0.40359744
