,Product Name,URL,Campaign Start,Campaign End,Attribution Revenue,Attribution Orders,Attribution Avg Price,Attribution COGS,Attribution Gross Profit,Attribution Net Profit,Attribution ROI (%),Attribution ROAS,Extended Revenue,Extended Orders,Total Revenue,Total Orders,Total Avg Price,Total COGS,Total Gross Profit,Total Net Profit,Total ROI (%),Total ROAS,Ad Spend,Impressions,Clicks,CTR (%),Conversion Rate (%),Attribution Window Revenue (%),Extended Window Revenue (%),CPA,Profit Margin (%),Total Profit Margin (%),Original Campaign,Product Count
20 JANUARY - C11 ADS Collection (January 17) - COLLECTION__PRODUCT_1,"Comfortable, Knitted, Soft Turtleneck Sweater",https://dd3662-08.myshopify.com/collections/c11,2025-01-20 00:00:00+00:00,2025-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.42528,-100.0,0.0,8.49,0.2,8.49,0.2,42.45,3.396,5.094,1.6687200000000004,48.71776905829598,2.478629484304933,3.42528,195.1,9.6,4.920553562275757,0.0,0.0,100.0,,,19.655123674911664,20 JANUARY - C11 ADS Collection (January 17) - COLLECTION,10.0
20 JANUARY - C11 ADS Collection (January 17) - COLLECTION__PRODUCT_2,Bi-color Turtleneck Knitted Sweater,https://dd3662-08.myshopify.com/collections/c11,2025-01-20 00:00:00+00:00,2025-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.42528,-100.0,0.0,8.49,0.2,8.49,0.2,42.45,3.396,5.094,1.6687200000000004,48.71776905829598,2.478629484304933,3.42528,195.1,9.6,4.920553562275757,0.0,0.0,100.0,,,19.655123674911664,20 JANUARY - C11 ADS Collection (January 17) - COLLECTION,10.0
20 JANUARY - C11 ADS Collection (January 17) - COLLECTION__PRODUCT_3,Elegant and Comfortable Turtleneck Sweater,https://dd3662-08.myshopify.com/collections/c11,2025-01-20 00:00:00+00:00,2025-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.42528,-100.0,0.0,8.49,0.2,8.49,0.2,42.45,3.396,5.094,1.6687200000000004,48.71776905829598,2.478629484304933,3.42528,195.1,9.6,4.920553562275757,0.0,0.0,100.0,,,19.655123674911664,20 JANUARY - C11 ADS Collection (January 17) - COLLECTION,10.0
20 JANUARY - C11 ADS Collection (January 17) - COLLECTION__PRODUCT_4,High-quality Knitted Winter Sweater,https://dd3662-08.myshopify.com/collections/c11,2025-01-20 00:00:00+00:00,2025-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.42528,-100.0,0.0,8.49,0.2,8.49,0.2,42.45,3.396,5.094,1.6687200000000004,48.71776905829598,2.478629484304933,3.42528,195.1,9.6,4.920553562275757,0.0,0.0,100.0,,,19.655123674911664,20 JANUARY - C11 ADS Collection (January 17) - COLLECTION,10.0
20 JANUARY - C11 ADS Collection (January 17) - COLLECTION__PRODUCT_5,Premium Quality Cashmere Sweater,https://dd3662-08.myshopify.com/collections/c11,2025-01-20 00:00:00+00:00,2025-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.42528,-100.0,0.0,8.49,0.2,8.49,0.2,42.45,3.396,5.094,1.6687200000000004,48.71776905829598,2.478629484304933,3.42528,195.1,9.6,4.920553562275757,0.0,0.0,100.0,,,19.655123674911664,20 JANUARY - C11 ADS Collection (January 17) - COLLECTION,10.0
20 JANUARY - C11 ADS Collection (January 17) - COLLECTION__PRODUCT_6,Herringbone Pattern Turtleneck Sweater,https://dd3662-08.myshopify.com/collections/c11,2025-01-20 00:00:00+00:00,2025-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.42528,-100.0,0.0,8.49,0.2,8.49,0.2,42.45,3.396,5.094,1.6687200000000004,48.71776905829598,2.478629484304933,3.42528,195.1,9.6,4.920553562275757,0.0,0.0,100.0,,,19.655123674911664,20 JANUARY - C11 ADS Collection (January 17) - COLLECTION,10.0
20 JANUARY - C11 ADS Collection (January 17) - COLLECTION__PRODUCT_7,Classic Contrast Stitching Turtleneck,https://dd3662-08.myshopify.com/collections/c11,2025-01-20 00:00:00+00:00,2025-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.42528,-100.0,0.0,8.49,0.2,8.49,0.2,42.45,3.396,5.094,1.6687200000000004,48.71776905829598,2.478629484304933,3.42528,195.1,9.6,4.920553562275757,0.0,0.0,100.0,,,19.655123674911664,20 JANUARY - C11 ADS Collection (January 17) - COLLECTION,10.0
20 JANUARY - C11 ADS Collection (January 17) - COLLECTION__PRODUCT_8,Fall Luxe Checkered Knit Sweater,https://dd3662-08.myshopify.com/collections/c11,2025-01-20 00:00:00+00:00,2025-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.42528,-100.0,0.0,8.49,0.2,8.49,0.2,42.45,3.396,5.094,1.6687200000000004,48.71776905829598,2.478629484304933,3.42528,195.1,9.6,4.920553562275757,0.0,0.0,100.0,,,19.655123674911664,20 JANUARY - C11 ADS Collection (January 17) - COLLECTION,10.0
20 JANUARY - C11 ADS Collection (January 17) - COLLECTION__PRODUCT_9,Diamond Pattern Knitted High Neck Sweater,https://dd3662-08.myshopify.com/collections/c11,2025-01-20 00:00:00+00:00,2025-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.42528,-100.0,0.0,8.49,0.2,8.49,0.2,42.45,3.396,5.094,1.6687200000000004,48.71776905829598,2.478629484304933,3.42528,195.1,9.6,4.920553562275757,0.0,0.0,100.0,,,19.655123674911664,20 JANUARY - C11 ADS Collection (January 17) - COLLECTION,10.0
20 JANUARY - C11 ADS Collection (January 17) - COLLECTION__PRODUCT_10,Classic Cashmere Turtleneck Sweater,https://dd3662-08.myshopify.com/collections/c11,2025-01-20 00:00:00+00:00,2025-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.42528,-100.0,0.0,8.49,0.2,8.49,0.2,42.45,3.396,5.094,1.6687200000000004,48.71776905829598,2.478629484304933,3.42528,195.1,9.6,4.920553562275757,0.0,0.0,100.0,,,19.655123674911664,20 JANUARY - C11 ADS Collection (January 17) - COLLECTION,10.0
21 JANUARY - Women's Cashmere Trench Coat - 1.59 - SINGLE PRODUCT,Women's Cashmere Trench Coat,https://dd3662-08.myshopify.com/products/811239040081723392,2025-01-21 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-52.5792,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.5792,-100.0,0.0,52.5792,4471.0,258.0,5.770521136211138,0.0,0.0,0.0,,,,,
21 JANUARY - High Top Leather Lace-up Sneakers - 1.76 - SINGLE PRODUCT,High Top Leather Lace-up Sneakers,https://dd3662-08.myshopify.com/products/811239050944970752,2025-01-21 00:00:00+00:00,2025-01-28 00:00:00+00:00,189.8,4.0,47.45,75.92,113.88000000000001,-115.67519999999998,-50.391017062562725,0.8268163822906213,0.0,0.0,189.8,4.0,47.45,75.92,113.88000000000001,-115.67519999999998,-50.391017062562725,0.8268163822906213,229.55519999999999,35258.0,818.0,2.32004084179477,0.4889975550122249,100.0,0.0,57.388799999999996,-60.94583772391991,-60.94583772391991,,
21 JANUARY - Short Button-down Wool Coat - 1.61 - SINGLE PRODUCT,Short Button-down Wool Coat,https://dd3662-08.myshopify.com/products/811239043051290624,2025-01-21 00:00:00+00:00,2025-01-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-46.8864,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.8864,-100.0,0.0,46.8864,4643.0,179.0,3.8552659918156365,0.0,0.0,0.0,,,,,
22 JANUARY - Gentleman Button-down Cardigan - 1.68 - SINGLE PRODUCT,Gentleman Button-down Cardigan,https://dd3662-08.myshopify.com/products/811239049112059904,2025-01-22 00:00:00+00:00,2025-01-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-20.822400000000002,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.822400000000002,-100.0,0.0,20.822400000000002,2646.0,61.0,2.305366591080877,0.0,0.0,0.0,,,,,
22 JANUARY - Woven Leather Hobo Bag - 1.74 - SINGLE PRODUCT,Woven Leather Hobo Bag,https://dd3662-08.myshopify.com/products/811239037636444160,2025-01-22 00:00:00+00:00,2025-01-29 00:00:00+00:00,149.85000000000002,3.0,49.95000000000001,59.94000000000001,89.91000000000001,18.370800000000017,25.679347826086985,2.0946557971014497,0.0,0.0,149.85000000000002,3.0,49.95000000000001,59.94000000000001,89.91000000000001,18.370800000000017,25.679347826086985,2.0946557971014497,71.5392,9535.0,175.0,1.8353434714210803,1.7142857142857144,100.0,0.0,23.8464,12.25945945945947,12.25945945945947,,
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_1,Leopard Print Sweater,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_2,Retro Winter Sweater,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_3,Comfortable Buttoned Cardigan,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_4,Elegant Sweater,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_5,Warm Casual Sweater,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_6,Elegant Winter Wool Jacket,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_7,Comfortable Button Cardigan,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_8,Ribbed knit cardigan,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_9,Elegant Knit Blouse,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_10,Elegant knitted sweater,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_11,Soft Knit Sweater,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_12,Plush cardigan,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_13,Elegant Boat Neck Sweater,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_14,Elegant Knitted Vest,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_15,Long Knitted Cardigan,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_16,High-quality Knitted Winter Sweater,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_17,Elegant Cozy Cardigan,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_18,Cozy Striped Sweater,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_19,Cute Cardigan,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_20,Short Button-down Wool Coat,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_21,Herringbone Pattern Turtleneck Sweater,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_22,Elegant Button Cardigan,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION__PRODUCT_23,Long Sleeved Wool Coat,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.258504347826087,-100.0,0.0,3.9086956521739133,0.08695652173913043,3.9086956521739133,0.08695652173913043,44.95,1.5634782608695652,2.345217391304348,0.08671304347826113,3.839401219737583,1.7306566869956264,2.258504347826087,153.3913043478261,5.6521739130434785,3.6848072562358274,0.0,0.0,100.0,,,2.2184649610678595,23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,23.0
23 JANUARY - Comfortable Leather Jacket - 1.55 - SINGLE PRODUCT,Comfortable Leather Jacket,https://dd3662-08.myshopify.com/products/774349603645423616,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,59.95,1.0,59.95,23.980000000000004,35.97,-81.198,-69.30049160180253,0.5116584733032911,0.0,0.0,59.95,1.0,59.95,23.980000000000004,35.97,-81.198,-69.30049160180253,0.5116584733032911,117.16799999999999,17448.0,304.0,1.742320036680422,0.3289473684210526,100.0,0.0,117.16799999999999,-135.44286905754794,-135.44286905754794,,
23 JANUARY - The Classic Overshirt - 1.59 - SINGLE PRODUCT,The Classic Overshirt,https://dd3662-08.myshopify.com/products/811997668095033344,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-22.0224,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0224,-100.0,0.0,22.0224,1813.0,30.0,1.654715940430226,0.0,0.0,0.0,,,,,
23 JANUARY - Double-breasted Wool Trench Coat - 1.57 - SINGLE PRODUCT,Double-breasted Wool Trench Coat,https://dd3662-08.myshopify.com/products/811997679608397824,2025-01-23 00:00:00+00:00,2025-01-30 00:00:00+00:00,169.85000000000002,3.0,56.616666666666674,67.94000000000001,101.91000000000001,-26.778000000000006,-20.808466989929133,1.319858883501181,0.0,0.0,169.85000000000002,3.0,56.616666666666674,67.94000000000001,101.91000000000001,-26.778000000000006,-20.808466989929133,1.319858883501181,128.68800000000002,12561.0,578.0,4.60154446302046,0.5190311418685121,100.0,0.0,42.89600000000001,-15.765675596114221,-15.765675596114221,,
24 JANUARY - Warm Casual Corduroy Pants - 1.60 - SINGLE PRODUCT,Warm Casual Corduroy Pants,https://dd3662-08.myshopify.com/products/811997677314113536,2025-01-24 00:00:00+00:00,2025-01-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-20.630399999999998,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.630399999999998,-100.0,0.0,20.630399999999998,1277.0,20.0,1.5661707126076743,0.0,0.0,0.0,,,,,
24 JANUARY - Self-Tie Bow Cardigan - 1.54 - SINGLE PRODUCT,Self-Tie Bow Cardigan,https://dd3662-08.myshopify.com/products/811997670653558784,2025-01-24 00:00:00+00:00,2025-01-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-38.6112,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.6112,-100.0,0.0,38.6112,3095.0,55.0,1.7770597738287561,0.0,0.0,0.0,,,,,
4 FEBRUARY- C15 ADS Collection (February 01) - COLLECTION__PRODUCT_1,Winter Coat with Luxury Fleece Lining,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,2025-02-04 00:00:00+00:00,2025-02-11 00:00:00+00:00,3.3314814814814815,0.037037037037037035,89.95,1.3325925925925928,1.998888888888889,-3.9399555555555548,-66.3421241693109,0.5609645971781517,0.0,0.0,3.3314814814814815,0.037037037037037035,89.95,1.3325925925925928,1.998888888888889,-3.9399555555555548,-66.3421241693109,0.5609645971781517,5.9388444444444435,378.22222222222223,20.962962962962962,5.54249902075989,0.17667844522968199,100.0,0.0,160.34879999999998,-118.26436909394104,-118.26436909394104,4 FEBRUARY- C15 ADS Collection (February 01) - COLLECTION,27.0
