,Product Name,URL,Campaign Start,Campaign End,Attribution Revenue,Attribution Orders,Attribution Avg Price,Attribution COGS,Attribution Gross Profit,Attribution Net Profit,Attribution ROI (%),Attribution ROAS,Extended Revenue,Extended Orders,Total Revenue,Total Orders,Total Avg Price,Total COGS,Total Gross Profit,Total Net Profit,Total ROI (%),Total ROAS,Ad Spend,Impressions,Clicks,CTR (%),Conversion Rate (%),Attribution Window Revenue (%),Extended Window Revenue (%),CPA,Profit Margin (%),Total Profit Margin (%),Original Campaign,Product Count,Total Refunds,Total Refund Value,Refund Rate,Total Disputes,Dispute Rate,Top Refund Reasons
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_4,Organic Summer Dress,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_5,Long Spring Dress,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_6,Plaid Midi Dress with Puff Sleeves,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_7,Mini Dress with Petal Sleeves,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_8,Summer Set with Collar,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_9,Satin Floral Dress,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_10,Short Silk Wrap Dress,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_11,Premium Fabric Summer Dress,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_12,Elegant Floral Dress,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_13,Breathable Off-Shoulder Maxi Dress,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_14,Premium Linen Summer Dress,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_15,High Slit Dress,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_16,Elegant Classy Long Dress,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_17,Long Sleeved Lace Maxi Dress,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_18,Vintage Floral Print Denim Flared Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_19,Vibrant Flower Print Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_20,Aztec Print Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_21,Wave Print Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_22,Denim Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_23,Watercolor Floral Print Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_24,Dark Floral Print Denim Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_25,Stars and Stripe Print Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_26,Leopard Print Denim Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_27,Star Print Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_28,Leopard Print Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_29,Graphic Pattern Print VIntage Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_30,Colorful Star and Moon Print Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_31,Beige Wave and Bird Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_32,Blue and White Flower Print Denim Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_33,Vibrant Colorful Mushroom Print Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_34,Mushroom Print Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_35,Flame Print Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_36,Multicolor Patchwork Print Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION__PRODUCT_37,Purple Floral Print Vintage Boho Pants,https://dd3662-08.myshopify.com/collections/c34-ads-collection-march-06,2025-01-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7051243243243244,-100.0,0.0,2.7051243243243244,218.21621621621622,5.054054054054054,2.3160762942779294,0.0,0.0,0.0,,,,8 JANUARY - C06 ADS collection (Jan 4) - COLLECTION,37.0,,,,,,
"9 JANUARY - Timeless, Warm and Stylish Coat - 1.57 - SINGLE PRODUCT","Timeless, Warm and Stylish Coat",https://dd3662-08.myshopify.com/products/806207374757986304,2025-01-09 00:00:00+00:00,2025-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-20.831999999999997,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.831999999999997,-100.0,0.0,20.831999999999997,1169.0,33.0,2.8229255774165956,0.0,0.0,0.0,,,,,,,,,,,
9 JANUARY - Warm Knitted Comfy Sweater - 1.57 - SINGLE PRODUCT,Warm Knitted Comfy Sweater,https://dd3662-08.myshopify.com/products/806207426087878656,2025-01-09 00:00:00+00:00,2025-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-21.696,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.696,-100.0,0.0,21.696,952.0,19.0,1.9957983193277309,0.0,0.0,0.0,,,,,,,,,,,
9 JANUARY -  Dress with Long sleeve Top - 1.53 - SINGLE PRODUCT,Dress with Long Sleeve Top,https://dd3662-08.myshopify.com/products/806207436309397504,2025-01-09 00:00:00+00:00,2025-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-30.816,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.816,-100.0,0.0,30.816,3163.0,37.0,1.1697755295605439,0.0,0.0,0.0,,,,,,,,,,,
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION__PRODUCT_1,Bomber Jacket,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-01-09 00:00:00+00:00,2025-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,1.5058285714285713,47.476190476190474,2.238095238095238,4.714142427281845,0.0,0.0,0.0,,,,9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,21.0,,,,,,
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION__PRODUCT_2,Winter Zip-up Parka Jacket,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-01-09 00:00:00+00:00,2025-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,1.5058285714285713,47.476190476190474,2.238095238095238,4.714142427281845,0.0,0.0,0.0,,,,9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,21.0,,,,,,
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION__PRODUCT_3,Men's Winter Coat with Hood and Fleece,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-01-09 00:00:00+00:00,2025-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,1.5058285714285713,47.476190476190474,2.238095238095238,4.714142427281845,0.0,0.0,0.0,,,,9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,21.0,,,,,,
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION__PRODUCT_4,Stylish Hooded Windbreaker Jacket,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-01-09 00:00:00+00:00,2025-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,1.5058285714285713,47.476190476190474,2.238095238095238,4.714142427281845,0.0,0.0,0.0,,,,9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,21.0,,,,,,
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION__PRODUCT_5,Flannel Jacket,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-01-09 00:00:00+00:00,2025-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,1.5058285714285713,47.476190476190474,2.238095238095238,4.714142427281845,0.0,0.0,0.0,,,,9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,21.0,,,,,,
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION__PRODUCT_6,Winter Tactical Jacket,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-01-09 00:00:00+00:00,2025-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,1.5058285714285713,47.476190476190474,2.238095238095238,4.714142427281845,0.0,0.0,0.0,,,,9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,21.0,,,,,,
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION__PRODUCT_7,Men Casual Slim Fit Turtleneck Sweater,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-01-09 00:00:00+00:00,2025-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,1.5058285714285713,47.476190476190474,2.238095238095238,4.714142427281845,0.0,0.0,0.0,,,,9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,21.0,,,,,,
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION__PRODUCT_8,Zip-Up Tribal Pattern Neck Sweater,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-01-09 00:00:00+00:00,2025-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,1.5058285714285713,47.476190476190474,2.238095238095238,4.714142427281845,0.0,0.0,0.0,,,,9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,21.0,,,,,,
9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION__PRODUCT_9,Bonanza Leather Jacket,https://dd3662-08.myshopify.com/collections/c19-ads-collection-february-07,2025-01-09 00:00:00+00:00,2025-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5058285714285713,-100.0,0.0,1.5058285714285713,47.476190476190474,2.238095238095238,4.714142427281845,0.0,0.0,0.0,,,,9 JANUARY - C07 ADS Collection (Jan 07) - COLLECTION,21.0,,,,,,
